smiles,ID,docking_score
O=C(N[C@@H]1CCCc2c(O)cccc21)N1CCC[C@@]2(CCCOC2)C1,ZINC000358874784,-5.08161
C[C@H]1CCC[C@H](C)C1NCCN(Cc1ccccc1)S(C)(=O)=O,ZINC000347710419,-5.0484800000000005
Cc1ncc(C(=O)N(C[C@H](C)C#N)C2CC2)c(C)n1,ZINC000347740425,-5.026269999999999
CNS(=O)(=O)C[C@@H]1CCCN1C(=O)NC[C@@H](COC)OC,ZINC000358410733,-5.06
CCOCCC1(CNC(=O)C2(c3ccccc3)CC(=O)C2)CCCC1,ZINC000355031774,-4.95661
CC[C@H](C)[C@](C)(O)CNC(=O)N[C@@H]1CCC(=O)N[C@@H]1[C@@H]1CCCO1,ZINC000360176359,-4.894430000000001
CN[C@H]1CCCN(C(=O)c2cncc(Br)c2)C1,ZINC000053202262,-6.94826
O=C(CCn1cncn1)NC[C@H](c1ccccc1)N1CCCC1,ZINC000055383047,-6.92932
CO[C@H]([C@@H](C)NC(=O)Nc1cnn(-c2ccccc2)c1)C1CC1,ZINC000454849326,-6.914789999999999
CN1CC[C@@]2(CCN(c3nccc(C(F)F)n3)C2)C1,ZINC000488718080,-6.92661
COC[C@](C)(CCO)NC(=O)c1cccc(OC2CCCCC2)c1,ZINC000351651153,-4.8375900000000005
COCCN(CC(=O)N(C)C)Cc1ccc2c(c1)CCC(C)(C)O2,ZINC000351815402,-4.7255400000000005
CCOC(=O)C[C@H](C)N(C)C(=O)C(=O)N[C@@H]1CCOC[C@@H]1OCC,ZINC000355117884,-4.47817
CCC(C)(C)c1ccc(S(=O)(=O)N2CCC[C@H](C(=O)O)C2)cc1,ZINC000355316192,-4.456169999999999
CCOCCC1(C(=O)N2CC[C@@H](COCCOC)C2)CCCC1,ZINC000357016051,-4.41695
CC#CCCNC(=O)N1CC[C@@H](C(=O)OC(C)(C)C)C1,ZINC000361646412,-4.46844
CN(C)CCOCCNC(=O)[C@@H]1CCC[C@H](C(N)=O)C1,ZINC000346586545,-3.87678
CCCCN(C)C[C@@H](C)NC(=O)N[C@H](C)CSC,ZINC000357781760,-4.11027
CC[C@H]1CO[C@H](C)CN1C(=O)c1cc(C)c(C)cc1Cl,ZINC000357841287,-3.82652
COCC[C@H](COC)NC(=O)C1(N2CCOCC2)CCC1,ZINC000358416486,-3.8719
COCC[C@@H](C)S(=O)(=O)NC[C@@](C)(O)CN(C)C,ZINC000361965673,-3.98305
Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C2CCOCC2)c(Cl)c1,ZINC000346521617,-3.38375
COC(=O)c1cnc(C(=O)N2c3ccccc3S[C@H](C)[C@H]2C)cn1,ZINC000355618500,-3.39437
COCCN(c1nnc(-c2cccn2C)n1C[C@H]1CCCO1)C1CC1,ZINC000359388863,-3.75295
C[C@@H]1CC(C)(C)N(C(=O)CCOCC(F)F)c2ccccc21,ZINC000362492550,-3.3448900000000004
C=C[C@H](C)NC(=O)[C@H](NC(=O)N1CCCC1)[C@H](C)CC,ZINC000362593408,-3.75761
COC(=O)CCCCC(=O)N(C)CC(=O)NC(C)(C)C,ZINC000352139126,-2.56597
COC(=O)CCCC(=O)N[C@H](C)CS(C)(=O)=O,ZINC000359935667,-2.72538
CCSCC[C@H](C)N(C)C(=O)[C@H](C)[C@H](C)COC,ZINC000360330254,-1.82493
C[C@H]1CN(Cc2ccccc2)C[C@H]1NC(=O)c1cc(O)ccc1Cl,ZINC000365475301,-9.09026
O=C(CCc1ccc(O)nc1)N[C@@H]1CCN(C2CCCCCC2)C1,ZINC000373329520,-10.3018
Cc1cc(F)ccc1N1CCC[C@H](NC(=O)N2CC[C@@H]3CNC[C@@H]32)C1,ZINC000417704942,-9.07802
CC1(C)CCC[C@@H]1C(=O)NC1CCN(CC2(O)CCCCC2)CC1,ZINC000372232793,-8.36154
CC(C)[C@](C)(NCCC(=O)Nc1c(Cl)cccc1Cl)C(N)=O,ZINC000411723838,-8.402569999999999
COC(=O)c1ccc(C)c(NC(=O)C(=O)NCC(C)(C)N)c1,ZINC000415461604,-8.54514
CC(NCc1cnc2c(C(N)=O)cnn2c1)(C1CC1)C1CC1,ZINC000657756644,-6.87418
CC(C)[C@@H](NC(=O)C(C)(C)C)C(=O)NC[C@H](C)c1ccc(F)cc1,ZINC000409519569,-6.89858
Cc1nn(-c2ccccc2)c2sc(C(=O)N3C[C@H](O)[C@@H](C)C3)cc12,ZINC000351854522,-6.90615
O=[N+]([O-])c1cccc(CN[C@@]2(CO)CCc3ccccc32)c1,ZINC000095429772,-6.87257
CC(C)n1cc([C@H](C)NCc2cccc(N3CCOCC3)c2)cn1,ZINC000293737722,-6.874969999999999
O=C(NC1CCN(C(=O)c2ccco2)CC1)[C@@H]1CCCc2nccn21,ZINC000352150613,-6.87547
NCCC[C@H](NC(=O)N1CCC[C@@H]([C@@H]2CCOC2)C1)c1ccccc1,ZINC000418656080,-8.2346
CCC(=O)N1CCCN(CC(=O)NCC2(c3ccccc3)CC2)CC1,ZINC000372580602,-8.12975
O=C(C[C@@H]1CCCCNC1=O)N[C@H]1CCO[C@H](c2ccc(F)cc2)C1,ZINC000369049649,-7.93722
CN(C)C1(CNC(=O)N[C@@H]2CC[C@H](CN)C2)CCCCCC1,ZINC000416844875,-7.88553
Cc1ccc([C@@H](C)N[C@H]2CCCN(c3ccncn3)C2)c(O)c1C,ZINC000376306779,-7.80687
CCn1c2ccccc2nc1[C@H](C)N[C@@H](C)[C@H]1CCNC1,ZINC000415100157,-7.697189999999999
Cc1ncc2n1CC[C@H](C(=O)N1C[C@@H](C)N(CCO)[C@H](C)C1)C2,ZINC000378139340,-7.4107
C[C@@H]1[C@H](N[C@@H]2CCO[C@H](C(F)(F)F)C2)C[C@@H]1c1ccccc1,ZINC000376861119,-7.362710000000001
CC[C@H](C(=O)N[C@@]1(c2cccc(C)c2)C[C@H]1CC)N(C)C,ZINC000413785479,-7.3341
CN(C)C[C@H]1CN(C(=O)CCN2CCc3ccccc3C2)CCO1,ZINC000416166710,-7.352410000000001
CC(C)c1cc(C(=O)NC[C@H]2CSc3ccccc3O2)n(C)n1,ZINC000578772082,-6.862660000000001
C[C@@H](OCCCNC(=O)C[S@@](=O)CC(C)(C)C)c1ccccc1,ZINC000414236787,-7.26474
CC[C@H]1CN(C(=O)NC2CCC(c3nc(C)no3)CC2)C[C@@H](C)O1,ZINC000371892107,-7.117089999999999
CN(C)[C@@]1(CNC(=O)C(C)(C)C2CCC(O)CC2)CCSC1,ZINC000416169429,-7.07112
CC(C)[C@@H](NC(=O)NC[C@@H]1CCOc2ccccc21)C(F)(F)F,ZINC000417412704,-7.06885
C[C@@H]1CNCC[C@@H]1NC(=O)C[C@H]1CCOc2ccccc21,ZINC000366782117,-7.050730000000001
C[C@@H](NC(=O)N1CCCC[C@@H]1CNC(=O)CCN)C1CCCCC1,ZINC000417741447,-7.03989
C[C@H]1CCN(C(=O)C(=O)N(C)Cc2cc(Cl)cn2C)CC12CCC2,ZINC000410960567,-6.974489999999999
CC(C)(C)[C@@H]1CCCN(C(=O)N[C@H]2CCO[C@@H](C3CC3)C2)C1,ZINC000373396650,-6.943919999999999
CC(C)(C)[C@@H]1CCCN(C(=O)N[C@@H]2CCC[C@@H](N)C2)C1,ZINC000418594170,-6.82747
CC[C@H]1CN(C(=O)C(=O)NCc2cccc(N(C)C)n2)CCO1,ZINC000289526354,-6.80875
Cc1ccc(-c2nnc(COc3ccc(C(C)C)c(C)c3)o2)cc1,ZINC000503767565,-6.77918
Cc1cc(C)cc(/C=C/C(=O)N2CCC[C@@]3(CCNC3)C2)c1,ZINC000493109563,-6.79257
Cc1cc(NC(=O)N[C@H]2CCNC[C@H]2C)nn1-c1ccccc1Cl,ZINC000415410651,-6.80385
O=C([C@H]1CCCN1C1CCOCC1)N1CCCC2(CCOCC2)C1,ZINC000365878350,-6.694789999999999
CC[C@H](CNC(=O)[C@@H]1CCCc2nn(C)cc21)Oc1ccccc1F,ZINC000369166953,-6.71979
C[C@@H](CN1CC(C)(C)C[C@H]1C)c1ccc(S(C)(=O)=O)cc1,ZINC000414527114,-6.672039999999999
CCOCC[C@@H](O)CN1CCC(O)(CN2CCOCC2)CC1,ZINC000364473202,-6.6239
Cc1cc(=NC(=O)N2CCSC(C)(C)CC2)[nH]n1-c1ccccc1,ZINC000408393504,-6.57292
CN1CN(C(=O)C(=O)N[C@H](CC(C)(C)C)C(F)(F)F)CC1=O,ZINC000411364922,-6.54512
COc1cc(Cl)c(C)cc1NC(=O)C(=O)N[C@H]1C[C@@]1(C)C(C)C,ZINC000411706565,-6.56129
CO[C@@H]1C[C@H](c2ccccc2)CC[C@H]1N[C@@H](C)c1nnc(C)o1,ZINC000367621242,-6.47659
CO[C@H](C(=O)N1CCC[C@@H](CN2CCCCC2)C1)c1cnn(C)c1,ZINC000370243914,-6.44373
Cn1cccc1[C@@H]1COCCN1CC(=O)N1CCC[C@@H]2CCCC[C@H]21,ZINC000411552062,-6.47496
CCC[C@@H](O)[C@@H](CO)NC(=O)CCC(=O)c1ccc(OC)cc1,ZINC000412529883,-6.45449
CC(C)CN1CCN(C(=O)C(=O)N2CC[C@@H](S(N)(=O)=O)C2)[C@@H](C)C1=O,ZINC000410721514,-6.4134
O=C(NCCO[C@@H]1CC1(F)F)[C@@H](CN1CCCC1)c1ccccc1,ZINC000618135207,-6.74195
COC(=O)c1cnc(CN2CCNC[C@H]2c2cccc(F)c2)cn1,ZINC000600710983,-6.75247
C[C@@H]1Oc2cc(F)ccc2[C@@H]1N=c1ccc2nnc(C(F)(F)F)n2[nH]1,ZINC000581450366,-6.770460000000001
CCc1ccc(C(=O)N2CCN(Cc3nccnc3C)CC2)cc1,ZINC000621712031,-6.735189999999999
CN(C(=O)N1CC[C@](F)(c2cc(F)cc(F)c2)C1)C1CCOCC1,ZINC000367404373,-6.3578
CN1C(=O)C[C@@H](C(=O)NCC2(C)CCN(C)CC2)[C@@H]1c1cccs1,ZINC000367878316,-6.32411
CC(=O)N1CSC[C@H]1C(=O)N1CCCC2(CCN(C)CC2)C1,ZINC000374158262,-6.336530000000001
CCOCCOCC(=O)N[C@H](c1ccc(C)cc1)c1ccccn1,ZINC000377273140,-6.34645
COC(=O)[C@@H]1C[C@@H](OC)CCN1C(=O)c1cccc2ccccc21,ZINC000378487148,-6.352
CC[C@H](C(=O)N1CCCC[C@@H]1CCc1ccccc1)N(C)C,ZINC000413657039,-6.35806
CO[C@](C)([C@@H](C)NC(=O)N1CCC[C@H]1COc1ccccc1)C1CC1,ZINC000413727289,-6.33025
C[C@H](CC(=O)O)Nc1nc2ccccc2nc1N1C[C@@H](C)O[C@H](C)C1,ZINC000416428845,-6.32805
CC(Cl)(Cl)C(=O)N1C[C@@H]2CN3CCCC[C@@H]3[C@@H]2C1,ZINC000378470701,-6.281000000000001
CCCCO[C@@H](C)C(=O)N1CCC2(C[C@@H]2C(=O)N2CCCC2)CC1,ZINC000374515514,-6.23244
Cc1nc(CN2CCC[C@@H](N(C)C(=O)N[C@@H](C)C3CCCC3)C2)no1,ZINC000365709115,-6.16101
CC(C)Oc1cc(C(=O)N2CCC[C@@H](C(N)=O)C2)ccc1[N+](=O)[O-],ZINC000413036040,-6.19679
CCC[C@](C)(N)C(=O)N1CCCN(c2ccc(F)cc2)CC1,ZINC000372099219,-6.14069
CNC(=O)NC1CCN(C(=O)CCc2ccc(C(C)(C)C)cc2)CC1,ZINC000412869537,-6.15612
CN(C(=O)C12C[C@@H]3C[C@H](C1)CC(c1ccccc1)(C3)C2)[C@@H]1CCNC1,ZINC000370585711,-6.07902
CN1C(=O)CO[C@H](C(=O)NC2CCCCCC2)[C@H]1c1ccccc1,ZINC000372984559,-6.03452
CN1CCC2(CCCN(S(=O)(=O)N3CCCCC3)C2)CC1,ZINC000376000372,-6.02199
CC1(CN2CCOCC2)CCN(C(=O)CN2CCOCC2)CC1,ZINC000378467727,-6.011019999999999
COc1ccc(NC(=O)[C@@H]2[C@H](C)[C@@H]2c2ccccc2)c(S(C)(=O)=O)c1,ZINC000411062333,-6.011830000000001
Cc1nn(-c2ccccc2)cc1CNc1cnn(CCN(C)C)c1,ZINC000237008975,-6.72735
COc1cc(-c2noc(CN3CCCO[C@@H](C(C)C)C3)n2)ccc1C,ZINC000293135631,-6.69195
COC(=O)c1cncc(NC(=O)N2CCc3cc(F)ccc3[C@H]2C)c1,ZINC000611453749,-6.72904
C[C@@H](c1ccccc1[N+](=O)[O-])N1CCC(c2ccncn2)CC1,ZINC000297988693,-6.69309
Cc1cc(S(=O)(=O)N[C@H]2CCc3nc(C)ncc3C2)ccc1[N+](=O)[O-],ZINC000369354765,-5.94906
C[C@@H]1C(=O)NCCCN1C(=O)CN1C(=O)CN(C)C1=O,ZINC000375499974,-5.95281
O=C(c1cnc(Cl)cn1)N1CCN2CCC1CC2,ZINC000377334517,-5.94546
COC(=O)C1CCC(NC[C@H]2CC3CCC2CC3)CC1,ZINC000400066602,-5.96934
CNC(=O)N[C@@H]1CCN(C(=O)C(=O)N(C)[C@H]2CC[C@@H](C)C2)C1,ZINC000410597864,-5.95559
C[C@@H](C(=O)N[C@@]1(C#N)CCC[C@@H](C)C1)N1[C@H](C)CC[C@H]1C,ZINC000413471140,-5.952000000000001
CCc1ncsc1NC(=O)[C@H]1CS[C@]2(c3ccccc3)CCC(=O)N12,ZINC000366497713,-5.94082
COc1ccccc1[C@@H]1C[C@H]1C(=O)N1CCC[C@@H]1c1nccn1C,ZINC000369193121,-5.94172
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CC[C@H](CC(C)(C)C)C1(C)C,ZINC000413990607,-5.90482
CCCCC[C@H](C)NC(=O)CN1C[C@@H](NC(C)=O)Cc2ccccc21,ZINC000370872482,-5.89708
CC[C@@H]1OCCC[C@H]1C(=O)N1CCC[C@H]1c1ccc(F)cc1F,ZINC000411069240,-5.892119999999999
COC(=O)[C@@H]1CN(C)CCN(C(=O)[C@@H](C)C(C)(C)C)C1,ZINC000413894978,-5.89204
O=C(C1CCSCC1)N1CC[C@]2(C1)CCc1ccccc1O2,ZINC000365600893,-5.838430000000001
COC(=O)CCN(C)S(=O)(=O)N1CCC[C@](CO)(c2ccccc2)C1,ZINC000374593523,-5.81506
CC1(C)CC[C@H](CN[C@H](c2ccc3c(c2)OCCO3)C2CC2)O1,ZINC000411490547,-5.84851
CNS(=O)(=O)N1CCC(C(=O)N2[C@H](C(N)=O)C[C@H]3CCCC[C@@H]32)CC1,ZINC000367061962,-5.78604
C[C@H]1CN(CCN2CCCC23CCCC3)CCO1,ZINC000374291576,-5.74726
COc1cccc(C(=O)N[C@@H]2C[C@]2(C)C(C)C)c1O,ZINC000397118066,-5.73609
CCN(CC)C(=O)N1CC[C@]2(C1)NC(=O)N(C(C)C)C2=O,ZINC000366624931,-5.68532
CCC(C)(C)NC(=O)N[C@@H]1[C@H]2CCO[C@H]2C1(C)C,ZINC000365950057,-5.63511
CCOC1CC(CN2CCOC[C@@H]2[C@H]2CCC[C@@H]2OC)C1,ZINC000375659900,-5.63129
CCCCC[C@@](C)(CC)C(=O)NC1CCN([C@@H]2CCOC2)CC1,ZINC000376970887,-5.62058
C[C@H](CNC(=O)C[C@H](c1ccc(O)cc1)C1CC1)N(C)C,ZINC000411373597,-5.61742
CCOC(=O)[C@@H](NC(=O)[C@H]1CCCc2c[nH]nc21)c1cccc(O)c1,ZINC000378353899,-5.5903
CN1C(=O)CO[C@H](C(=O)NCC2CCCCC2)[C@H]1c1ccccc1,ZINC000365531746,-5.56369
C[C@@H](O)CCNC1(c2ccc(Br)cc2)CCC1,ZINC000411353572,-5.91666
CC(C)[C@@H](O)CNc1ccnc2cc([N+](=O)[O-])ccc21,ZINC000593461323,-6.6654
COc1ccc(CN2C[C@H](C)O[C@@]3(CCO[C@H](C)C3)C2)cc1OC,ZINC000366814763,-5.5087
CCCNC(=O)[C@@H](C)N1CCc2c(cccc2S(=O)(=O)NC)C1,ZINC000375280440,-5.46579
Cc1nsc(N2CCC[C@@]3(CCN(C(=O)OC(C)(C)C)C3)C2)n1,ZINC000367935688,-5.42051
CCN(CC)C(=O)N1CCC[C@@H]1[C@H]1COCC[C@@H]1O,ZINC000366979596,-5.38901
COC[C@@H]1CCCCN(C(=O)c2ccccc2S[C@@H](C)C(N)=O)C1,ZINC000375708722,-5.360119999999999
COCC(C)(C)CC(=O)Nc1ccc(CN2CCOCC2)c(Cl)c1,ZINC000412259482,-5.35665
C[C@H](CCO)C1(CNC(=O)NCC(C)(C)C2(O)CCOCC2)CCC1,ZINC000416706965,-5.367380000000001
CC(=O)CC(C)(C)CC(=O)N[C@H]1c2ccc(F)cc2O[C@H]1C,ZINC000377127869,-5.3375900000000005
COCCn1ncc2c1[C@H](NC(=O)NCCC[C@@H](C)CO)CCC2,ZINC000371899247,-5.25853
CN1C(=O)CO[C@@H](C(=O)NOCC(F)(F)F)[C@@H]1c1ccccc1,ZINC000365203914,-5.1454
CC(C)n1ncc2c1[C@@H](NC(=O)N1CCSC(C)(C)C1)CCC2,ZINC000369642332,-5.20235
CC(C)OCCN1CCN(CCOC(C)C)[C@H](c2cnn(C)c2)C1,ZINC000372347804,-5.192880000000001
C[C@@H](C(=O)N(C)C)S(=O)(=O)N1c2ncccc2NC(=O)[C@H]1C,ZINC000375074863,-5.16129
C=CCC1(C(=O)N2CCN(C3CCOCC3)C[C@@H]2C)CCCCC1,ZINC000410776078,-5.149030000000001
C[C@@H](NCCNC(C)(C)C)[C@@H](OC1CCOCC1)c1ccccc1,ZINC000415081181,-5.17159
C[C@@H](CCCO)NC(=O)[C@H]1C[C@@]12CC(C)(C)Oc1ccccc12,ZINC000364512308,-5.10304
C[C@H](CCc1cccn1C)NC(=O)C1(N2CCOCC2)CCCC1,ZINC000364611970,-5.09693
Cc1ccc(C)c(S(=O)(=O)N2CCO[C@@H]([C@@H]3CCCO3)C2)c1[N+](=O)[O-],ZINC000365084241,-5.06816
Cn1nccc1[C@H]1[C@@H](C(=O)N2CCOCC2)CCC(=O)N1C1CC1,ZINC000367803999,-5.1146400000000005
CC[C@@H]1CN(C(=O)C[C@H]2COCCN2C(=O)OC(C)(C)C)CCO1,ZINC000375613781,-5.12622
CCN(C[C@@H](C)C#N)S(=O)(=O)N1CCC[C@H](C(N)=O)C1,ZINC000407954333,-5.1268400000000005
CS[C@H]1CN(S(=O)(=O)CCC#N)C[C@H]1N(C)C,ZINC000408458663,-5.0879900000000005
CCOc1nc(C(F)(F)F)ccc1C(=O)N1CCCO[C@@H](CF)C1,ZINC000412454103,-5.0631900000000005
CCCCC(=O)N1CSC[C@@H]1C(=O)N1CC[S@@](=O)C[C@@H](C)C1,ZINC000365308512,-4.99572
CCCN(C(=O)C(=O)N(C)CC1CC1)[C@@H]1CCCc2cccnc21,ZINC000410945174,-4.91785
Cc1noc(C)c1[C@@H](C)NC(=O)c1cccc(CC#N)c1,ZINC000070939178,-6.63042
O=C(CCCNC(=O)c1cc([N+](=O)[O-])ccc1OC(F)F)NC1CC1,ZINC000180548741,-6.6228
COc1cc(CN2CCN(C3CC3)C[C@@H](C)C2)ccc1[N+](=O)[O-],ZINC000451094328,-6.62637
COC(=O)[C@@H](CC(F)F)NC(=O)C(=O)c1ccc(Cl)s1,ZINC000430280164,-6.621919999999999
C[C@]1(c2ccccc2)CN(c2ccc(S(C)(=O)=O)cc2F)CCO1,ZINC000367936040,-4.78074
CCCC[C@H](ON=C(C)C)C(=O)N1CCC2(CCOCC2)[C@@H]1C,ZINC000368311218,-4.7431
COC(=O)[C@@H]1C[C@@H](OC)CCN1C(=O)c1ccccc1OC1CC1,ZINC000367994162,-4.55944
CC(=O)N1CCC[C@@H]1[C@@H]1CCCN1S(=O)(=O)NC(C)C,ZINC000371495492,-4.66226
CC[C@@H]1CN(C(=O)N[C@H]2CCCc3nc(C)sc32)C[C@]2(CCOC2)O1,ZINC000373398973,-4.64958
CC[C@]1(CNC(=O)N2CCC[C@@H](OC)C2)OCCc2ccccc21,ZINC000368206975,-4.503819999999999
CN(C)c1cc2c(nn1)CCN(C(=O)[C@@H](c1ccccc1)C1CC1)C2,ZINC000371368723,-4.44027
CCCCC(=O)N1CCC[C@@H](c2n[nH]cc2NS(C)(=O)=O)C1,ZINC000378535673,-4.51947
COCCNCCNC[C@H](c1ccccc1)C(C)C,ZINC000414890132,-4.45817
CCc1cc(NC(=O)[C@@]2(C)CCCCN2C(=O)c2ccccc2)n[nH]1,ZINC000368109614,-4.29456
Cc1cc(F)cc(S(=O)(=O)N2CCOC[C@H]2[C@H]2CCCC2=O)c1,ZINC000408236824,-4.23158
CC[C@@H](NS(=O)(=O)c1ccc(OC(F)F)c(Cl)c1)[C@H](O)C(C)C,ZINC000416624278,-4.28271
CCOC(=O)c1[nH]c(C)c(S(=O)(=O)N2CCC[C@H]2C2CC2)c1C,ZINC000371245445,-4.07238
COC(=O)[C@@H](C)N(C(=O)c1ccc(C)nn1)C1CCC1,ZINC000413766313,-4.05245
CCC[C@]1(CO)CCN(C(=O)[C@@H](C)C(=O)OC(C)(C)C)C1,ZINC000413821010,-3.86129
CC(C)C[C@H](C)C(=O)N1CCOC[C@H]1c1ccco1,ZINC000375154150,-3.14681
C[C@@H]1C[C@@H](NC(=O)C(=O)NC[C@@H]2CCCN2)CN1Cc1ccccc1,ZINC000419704539,-9.21873
Cc1ccc(Cl)cc1NC(=O)C[C@@H](C)N[C@@H](C(N)=O)c1ccccn1,ZINC000449358131,-9.79216
CC[C@H](NC(=O)C(=O)N[C@@H]1CNCC[C@H]1C)C(=O)N1CCOCC1,ZINC000419767901,-8.58268
O=C(N[C@@H]1CCC[C@@H]1CCO)NC1CCN([C@@H]2CCC[C@@H]2O)CC1,ZINC000430329900,-8.50186
CCOC(=O)Cn1cccc(NC(=O)C(=O)N[C@@H]2C[C@H]2C2CC2)c1=O,ZINC000430491958,-8.5231
CC(C)CN1CCCC[C@@H]1CNC(=O)[C@@H]1OCCc2ccccc21,ZINC000441437796,-8.16553
Cc1cc(N2CCCC2)ccc1NC(=O)CN[C@@H]1CCOC[C@@H]1C,ZINC000433175787,-6.60296
C[S@](=O)Cc1cc(NC(=O)[C@@H]2CCc3cccnc32)ccc1Cl,ZINC000425195910,-7.93849
Cc1cc(S(C)(=O)=O)cc(NC(=O)NC[C@@H](O)C2CC2)c1C,ZINC000435071977,-7.95695
CC(C)N(C/C=C\c1ccc(Cl)cc1)C[C@H](O)CO,ZINC000421040586,-7.84811
C[C@H](N[C@@H]1CC[C@H](CN)C1)[C@@H]1C[C@H]1c1ccc(Cl)s1,ZINC000423513800,-7.79055
CC1(C)C[C@@H](N[C@@H]2CCCC23CCC3)c2cc(N)ccc2O1,ZINC000423443223,-7.711860000000001
CCCN1CCN(c2ccccc2CN2CC[C@@H](O)[C@@H](C)C2)CC1,ZINC000428472047,-7.74795
O=[N+]([O-])c1ccc(CN2C[C@H](c3ccccc3)[C@](F)(CO)C2)c(F)c1,ZINC000449425319,-7.7574
CC(C)c1nnc(CCNC(=O)N2C[C@H]3[C@@H]4CC[C@@H](C4)[C@@]3(C)C2)s1,ZINC000454994712,-7.69296
CN[C@H](CC(C)(C)C)C(=O)Nc1ccc(NC(N)=O)c(OC)c1,ZINC000449276767,-7.64758
NC[C@@H]1CCCC[C@@H]1NC(=O)C(=O)NCCC1Cc2ccccc2C1,ZINC000419692494,-7.591410000000001
CO[C@@H](CNC(=O)NCC(C)(C)N1CCC(OC)CC1)C1CC1,ZINC000454491411,-7.55541
CC[C@H](C)CN(CC)C(=O)C(=O)N1CCC[C@H](C(=O)NCCN)C1,ZINC000423521086,-7.3286
CC(C)O[C@@H]1C[C@H](NCCOc2cccc(S(C)(=O)=O)c2)C1(C)C,ZINC000451492381,-7.366169999999999
CC[C@H](NC(=O)CCOc1cc(C)cc(C)c1C)[C@H](O)C(F)F,ZINC000452938406,-7.360239999999999
CNCCc1ccccc1C(=O)Nc1ccc2c(c1)N(C)CCO2,ZINC000423410598,-7.26992
COC[C@H](C)N1CCN([C@@H](C)c2cccc(F)c2)CC1,ZINC000080858032,-6.56095
Cc1ccccc1[C@H](C)N(C)C(=O)C(=O)N[C@H](CN)C1CCCCC1,ZINC000419972970,-7.25835
CC[C@@H]1CN2CCC[C@@H]2CN1C(=O)NC[C@H](CC(C)C)C(=O)O,ZINC000424426066,-7.237
COCc1cccc(CC(=O)N(C)CC(=O)NCc2cccs2)c1,ZINC000426817566,-7.244669999999999
CC(C)(O)C(C)(C)CNC(=O)NCCS(=O)(=O)N1CCSCC1,ZINC000454462610,-7.229419999999999
Cc1ccn2cc(CNC(=O)[C@@H](C(C)C)[C@H](C)N)nc2c1,ZINC000423339788,-7.1868300000000005
CCCc1cc(NC(=O)N(C)CCCNC(=O)C2CCC2)n(C)n1,ZINC000429631409,-7.1286
CCCCCNC(=O)N[C@@H]1[C@H]2CCc3ccccc3[C@@H]12,ZINC000435072021,-7.14617
C[C@@H]1CCC[C@@](CNC(=O)C(=O)N[C@H]2CC[C@H](O)CC2)(N(C)C)C1,ZINC000422620242,-7.09928
CC[C@H]1CN2CCC[C@H]2CN1C(=O)C(=O)NCc1nccc(OC)n1,ZINC000425900415,-7.075089999999999
N[C@@H]1CCCCCC[C@H]1C(=O)NCC1CCCC1,ZINC000429681597,-7.1056
CC(C)C[C@H](NC(=O)Cc1ccc(O)c(F)c1)C(=O)OC(C)(C)C,ZINC000450126570,-7.07124
CC(C)c1cccc2c1OCCC[C@@H]2NC[C@@](C)(O)C(C)C,ZINC000431348019,-7.036760000000001
CC(C)[C@H](NC(=O)C[C@H]1CCCNCC1)C(=O)N1CCOCC1,ZINC000427361178,-6.97017
COC(C)(C)[C@@H](C)NC[C@H]1CSc2ccccc21,ZINC000453220728,-7.004410000000001
O=C(CCc1ccc(O)nc1)N(Cc1ccccc1)[C@H](CO)C1CC1,ZINC000426906751,-6.9535800000000005
CC(=O)Nc1ccc(CC(=O)N2CCC(N(C)C[C@@H](C)O)CC2)cc1,ZINC000444360335,-6.942260000000001
Cc1c([C@H]2[C@H](CNC[C@@H](C)c3ccccc3)CC(=O)N2C)cnn1C,ZINC000446802114,-6.90965
C[C@H]([C@H](C)NC(=O)C(=O)NCC[C@H]1CCCN(C)C1)N1CCOCC1,ZINC000422301071,-6.8386
COCCN(C(=O)NC[C@H]1CCCN1CC(C)C)[C@@H]1CCOC1,ZINC000425951408,-6.82315
CCN(C[C@@H](O)C(F)(F)F)C(=O)NC1CCN(CC(=O)N(C)C)CC1,ZINC000430365017,-6.85465
C/C=C\COc1cccc(CC(=O)NC[C@@H]2CCN(C)C(=O)C2)c1,ZINC000424939346,-6.80709
COCCN(C(=O)C[C@H](C)NC(=O)c1ccccc1)[C@@H]1CCO[C@H]1C,ZINC000428008597,-6.77735
C[C@@H](Cc1ccccn1)NC(=O)C[C@@H]1COCCN1,ZINC000655499240,-6.5107
CC[C@H](C)[C@@H](NC(=O)[C@H](C)N1CCCCCC1)C(F)(F)F,ZINC000436184882,-6.75845
COC(=O)[C@H]1CCN(CC(=O)N2C[C@@H](C)O[C@H](C)C2)[C@H]1C(C)C,ZINC000429370450,-6.68606
C[C@@H]1CCCC[C@@H]1C(=O)Nc1cnn(CC(=O)NCCN(C)C)c1,ZINC000424686235,-6.61475
COC(=O)C[C@@]1(NC(=O)c2ccc([C@@H](C)C(F)(F)F)cc2)CCOC1,ZINC000456070164,-6.63231
CCN1C[C@H](CN(C)C(=O)NCCc2ccc(OC)cc2)CC1=O,ZINC000426599450,-6.5998
COC(=O)[C@H]1CC[C@@H](N[C@H](Cc2ccccc2)c2ccccc2)C1,ZINC000432498715,-6.56902
